2025-02-04 23:02:45.500 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 23:02:45.501 | INFO     | __main__:<module>:50 - Project root: /Users/jaya/Documents/MS_Analytics/StreamingData/buzzline-04-jaya
2025-02-04 23:02:45.501 | INFO     | __main__:<module>:54 - Data folder: /Users/jaya/Documents/MS_Analytics/StreamingData/buzzline-04-jaya/data
2025-02-04 23:02:45.501 | INFO     | __main__:<module>:58 - Data file: /Users/jaya/Documents/MS_Analytics/StreamingData/buzzline-04-jaya/data/buzz_live.json
2025-02-04 23:02:45.501 | INFO     | __main__:main:125 - START producer...
2025-02-04 23:02:45.501 | INFO     | __main__:main:126 - Hit CTRL c (or CMD c) to close.
2025-02-04 23:02:45.501 | INFO     | __main__:get_message_interval:40 - Message interval: 3 seconds
2025-02-04 23:02:45.501 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was weird.', 'author': 'Bob'}
2025-02-04 23:02:48.507 | INFO     | __main__:main:134 - {'message': 'I just loved an app! It was exciting.', 'author': 'Bob'}
2025-02-04 23:02:51.512 | INFO     | __main__:main:134 - {'message': 'I just shared a meme! It was weird.', 'author': 'Alice'}
2025-02-04 23:02:54.516 | INFO     | __main__:main:134 - {'message': 'I just saw a movie! It was amazing.', 'author': 'Charlie'}
2025-02-04 23:02:57.520 | INFO     | __main__:main:134 - {'message': 'I just saw a meme! It was amazing.', 'author': 'Charlie'}
2025-02-04 23:03:00.524 | INFO     | __main__:main:134 - {'message': 'I just tried a movie! It was funny.', 'author': 'Alice'}
2025-02-04 23:03:03.530 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was boring.', 'author': 'Alice'}
2025-02-04 23:03:06.533 | INFO     | __main__:main:134 - {'message': 'I just shared a story! It was exciting.', 'author': 'Alice'}
2025-02-04 23:03:09.538 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was funny.', 'author': 'Eve'}
2025-02-04 23:03:12.543 | INFO     | __main__:main:134 - {'message': 'I just saw a meme! It was boring.', 'author': 'Bob'}
2025-02-04 23:03:15.545 | INFO     | __main__:main:134 - {'message': 'I just found a movie! It was weird.', 'author': 'Alice'}
2025-02-04 23:03:18.546 | INFO     | __main__:main:134 - {'message': 'I just shared a story! It was amazing.', 'author': 'Bob'}
2025-02-04 23:03:21.550 | INFO     | __main__:main:134 - {'message': 'I just shared a meme! It was exciting.', 'author': 'Alice'}
2025-02-04 23:03:24.205 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-02-04 23:03:24.206 | INFO     | __main__:<module>:38 - Project root: /Users/jaya/Documents/MS_Analytics/StreamingData/buzzline-04-jaya
2025-02-04 23:03:24.206 | INFO     | __main__:<module>:39 - Data folder: /Users/jaya/Documents/MS_Analytics/StreamingData/buzzline-04-jaya/data
2025-02-04 23:03:24.206 | INFO     | __main__:<module>:40 - Data file: /Users/jaya/Documents/MS_Analytics/StreamingData/buzzline-04-jaya/data/buzz_live.json
2025-02-04 23:03:24.556 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was weird.', 'author': 'Charlie'}
2025-02-04 23:03:24.878 | INFO     | __main__:main:155 - START consumer.
2025-02-04 23:03:27.560 | INFO     | __main__:main:134 - {'message': 'I just saw a trick! It was boring.', 'author': 'Eve'}
2025-02-04 23:03:27.886 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just saw a trick! It was boring.', 'author': 'Eve'}
2025-02-04 23:03:27.886 | INFO     | __main__:process_message:121 - Message received from author: Eve
2025-02-04 23:03:27.886 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 1}
2025-02-04 23:03:28.009 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just saw a trick! It was boring.", "author": "Eve"}

2025-02-04 23:03:30.567 | INFO     | __main__:main:134 - {'message': 'I just saw a story! It was exciting.', 'author': 'Bob'}
2025-02-04 23:03:31.017 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just saw a story! It was exciting.', 'author': 'Bob'}
2025-02-04 23:03:31.018 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 23:03:31.018 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 1, 'Bob': 1}
2025-02-04 23:03:31.072 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just saw a story! It was exciting.", "author": "Bob"}

2025-02-04 23:03:33.568 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was boring.', 'author': 'Bob'}
2025-02-04 23:03:33.578 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just shared a trick! It was boring.', 'author': 'Bob'}
2025-02-04 23:03:33.578 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 23:03:33.578 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 1, 'Bob': 2}
2025-02-04 23:03:33.646 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just shared a trick! It was boring.", "author": "Bob"}

2025-02-04 23:03:36.574 | INFO     | __main__:main:134 - {'message': 'I just loved an app! It was funny.', 'author': 'Bob'}
2025-02-04 23:03:36.653 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just loved an app! It was funny.', 'author': 'Bob'}
2025-02-04 23:03:36.653 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 23:03:36.653 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 1, 'Bob': 3}
2025-02-04 23:03:36.693 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just loved an app! It was funny.", "author": "Bob"}

2025-02-04 23:03:39.580 | INFO     | __main__:main:134 - {'message': 'I just shared a story! It was funny.', 'author': 'Eve'}
2025-02-04 23:03:39.702 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just shared a story! It was funny.', 'author': 'Eve'}
2025-02-04 23:03:39.702 | INFO     | __main__:process_message:121 - Message received from author: Eve
2025-02-04 23:03:39.702 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 2, 'Bob': 3}
2025-02-04 23:03:39.759 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just shared a story! It was funny.", "author": "Eve"}

2025-02-04 23:03:42.583 | INFO     | __main__:main:134 - {'message': 'I just tried a movie! It was amazing.', 'author': 'Bob'}
2025-02-04 23:03:42.765 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just tried a movie! It was amazing.', 'author': 'Bob'}
2025-02-04 23:03:42.766 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 23:03:42.766 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 2, 'Bob': 4}
2025-02-04 23:03:42.848 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just tried a movie! It was amazing.", "author": "Bob"}

2025-02-04 23:03:45.585 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was funny.', 'author': 'Bob'}
2025-02-04 23:03:45.856 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just tried a story! It was funny.', 'author': 'Bob'}
2025-02-04 23:03:45.856 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 23:03:45.856 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 2, 'Bob': 5}
2025-02-04 23:03:45.918 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just tried a story! It was funny.", "author": "Bob"}

2025-02-04 23:03:48.590 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was weird.', 'author': 'Alice'}
2025-02-04 23:03:48.926 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just tried a story! It was weird.', 'author': 'Alice'}
2025-02-04 23:03:48.926 | INFO     | __main__:process_message:121 - Message received from author: Alice
2025-02-04 23:03:48.926 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 2, 'Bob': 5, 'Alice': 1}
2025-02-04 23:03:48.977 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just tried a story! It was weird.", "author": "Alice"}

2025-02-04 23:03:51.595 | INFO     | __main__:main:134 - {'message': 'I just loved a movie! It was boring.', 'author': 'Bob'}
2025-02-04 23:03:51.984 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just loved a movie! It was boring.', 'author': 'Bob'}
2025-02-04 23:03:51.984 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 23:03:51.984 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 2, 'Bob': 6, 'Alice': 1}
2025-02-04 23:03:52.064 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just loved a movie! It was boring.", "author": "Bob"}

2025-02-04 23:03:54.601 | INFO     | __main__:main:134 - {'message': 'I just saw a trick! It was weird.', 'author': 'Charlie'}
2025-02-04 23:03:55.073 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just saw a trick! It was weird.', 'author': 'Charlie'}
2025-02-04 23:03:55.073 | INFO     | __main__:process_message:121 - Message received from author: Charlie
2025-02-04 23:03:55.073 | INFO     | __main__:process_message:127 - Updated author counts: {'Eve': 2, 'Bob': 6, 'Alice': 1, 'Charlie': 1}
2025-02-04 23:03:55.148 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just saw a trick! It was weird.", "author": "Charlie"}

2025-02-04 23:03:57.604 | INFO     | __main__:main:134 - {'message': 'I just shared a meme! It was amazing.', 'author': 'Charlie'}
2025-02-04 23:03:57.654 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just shared a meme! It was amazing.', 'author': 'Charlie'}
